model,fold,feature,importance,r2,mae
RandomForest,3,original_shape2D_MinorAxisLength,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_shape2D_Perimeter,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_shape2D_PerimeterSurfaceRatio,0.16229796159575433,0.2459848728478503,0.11647723487686124
RandomForest,3,original_shape2D_Sphericity,0.09690405082563538,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_10Percentile,0.05874972572593205,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_90Percentile,0.04974589106338765,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_Energy,0.050909819678966975,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_InterquartileRange,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_Kurtosis,0.10359131157677416,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_Maximum,0.056080105529793686,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_MeanAbsoluteDeviation,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_Minimum,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_RootMeanSquared,0.07946855376470092,0.2459848728478503,0.11647723487686124
RandomForest,3,original_firstorder_Skewness,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_glrlm_LongRunEmphasis,0.06008260332060613,0.2459848728478503,0.11647723487686124
RandomForest,3,original_glrlm_RunEntropy,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_glrlm_RunLengthNonUniformityNormalized,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_gldm_DependenceNonUniformityNormalized,0.10606976070427099,0.2459848728478503,0.11647723487686124
RandomForest,3,original_gldm_DependenceVariance,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0,0.2459848728478503,0.11647723487686124
RandomForest,3,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.06741723854752335,0.2459848728478503,0.11647723487686124
RandomForest,3,original_ngtdm_Contrast,0.0563157147060473,0.2459848728478503,0.11647723487686124
RandomForest,4,original_shape2D_Elongation,0.0508847425295126,0.20665128884048944,0.19350033833182517
RandomForest,4,original_shape2D_MajorAxisLength,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_shape2D_MeshSurface,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_shape2D_MinorAxisLength,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_shape2D_Perimeter,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_shape2D_PerimeterSurfaceRatio,0.172687093040056,0.20665128884048944,0.19350033833182517
RandomForest,4,original_shape2D_Sphericity,0.08911139159216863,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_10Percentile,0.052041115244304714,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_90Percentile,0.05127559851263352,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_Energy,0.051477566670666115,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_InterquartileRange,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_Kurtosis,0.09946870076652957,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_Maximum,0.056364675988408754,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_MeanAbsoluteDeviation,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_Minimum,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_RootMeanSquared,0.07399043304938198,0.20665128884048944,0.19350033833182517
RandomForest,4,original_firstorder_Skewness,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_glrlm_LongRunEmphasis,0.06764136578047714,0.20665128884048944,0.19350033833182517
RandomForest,4,original_glrlm_RunEntropy,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_glrlm_RunLengthNonUniformityNormalized,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_gldm_DependenceNonUniformityNormalized,0.11996938186302022,0.20665128884048944,0.19350033833182517
RandomForest,4,original_gldm_DependenceVariance,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_gldm_SmallDependenceHighGrayLevelEmphasis,0.0,0.20665128884048944,0.19350033833182517
RandomForest,4,original_gldm_SmallDependenceLowGrayLevelEmphasis,0.0571910222049648,0.20665128884048944,0.19350033833182517
RandomForest,4,original_ngtdm_Contrast,0.057896912757875806,0.20665128884048944,0.19350033833182517
RandomForest,5,original_shape2D_Elongation,0.052392965092734896,0.3254541050635028,0.11700454491100704
RandomForest,5,original_shape2D_MajorAxisLength,0.0,0.3254541050635028,0.11700454491100704
RandomForest,5,original_shape2D_MeshSurface,0.0,0.3254541050635028,0.11700454491100704
RandomForest,5,original_shape2D_MinorAxisLength,0.0,0.3254541050635028,0.11700454491100704
RandomForest,5,original_shape2D_Perimeter,0.0,0.3254541050635028,0.11700454491100704
RandomForest,5,original_shape2D_PerimeterSurfaceRatio,0.1829101358863384,0.3254541050635028,0.11700454491100704
RandomForest,5,original_shape2D_Sphericity,0.09628788224447599,0.3254541050635028,0.11700454491100704
RandomForest,5,original_firstorder_10Percentile,0.06273741430311235,0.3254541050635028,0.11700454491100704
RandomForest,5,original_firstorder_90Percentile,0.0,0.3254541050635028,0.11700454491100704
RandomForest,5,original_firstorder_Energy,0.0,0.3254541050635028,0.11700454491100704
RandomForest,5,original_firstorder_InterquartileRange,0.05187630360492078,0.3254541050635028,0.11700454491100704
RandomForest,5,original_firstorder_Kurtosis,0.09352021303929337,0.3254541050635028,0.11700454491100704
RandomForest,5,original_firstorder_Maximum,0.05644031797473781,0.3254541050635028,0.11700454491100704
